tranche,zincid,SMILES,pIC50_pred,knn_similarity,reliability
H23P370,ZINCnH000005EJlO,Cc1cc(C2CC2)ccc1CN=c1nc(C2CCOCC2)[nH]o1,6.423941612014451,0.29640564,Low
H25P230,ZINCpt000005tOvT,CS(=O)(=O)Cc1nc(CCc2nccs2)n(-c2cc(F)cc(F)c2)n1,6.423793478628198,0.2037148,Low
H25P070,ZINCpd00000wqDjV,CC(C)n1cc(C(=O)NC[C@@H]2C[C@@H]2NC(=O)c2cc(Cl)n(C)n2)nn1,6.422784305375811,0.26080304,Low
H25P310,ZINCpB0000016o6O,Cn1cc(N2CC[C@H](N[C@@H]3CC[C@H](c4cccc(Cl)c4)C3)C2=O)cn1,6.422567371901698,0.28422478,Low
H25P270,ZINCpx00000c9ZQb,CC=C[C@H](O)C(=O)N1C[C@@H](NC(=O)CCc2cc(Cl)cs2)CC1(C)C,6.42233133118105,0.2113531,Low
H25P070,ZINCpd00000VVIMp,Cc1cc(C(=O)N[C@@H](C)CCNC(=O)[C@@H]2C[C@H]2C(C)(C)O)cnc1O,6.4219035178773485,0.2385356,Low
H25P230,ZINCpt000004dOwi,C=CCCCC(=O)N[C@H]1C[C@H]1CNC(=O)c1ccc([N+](=O)[O-])cc1F,6.4213082615322605,0.20663695,Low
H25P120,ZINCpi00000y76Pe,C=C=C[C@H](C)C(=O)N1C[C@H]2CC[C@@](NC(=O)c3nc(C)n(C)n3)(C2)C1,6.421291352803712,0.19079937,Low
H25P080,ZINCpe000015PhrW,O=C(Cn1cc(-c2ncc(Cl)cc2Cl)nn1)NCCCn1cnnn1,6.420232267636551,0.23640399,Low
H25P110,ZINCph000027XeHn,Cc1nn(C)c2c(N[C@H]3CC[C@H]3C)nc(=NCc3nnc(O)o3)[nH]c12,6.419985406886376,0.21620235,Low
H24P330,ZINCoD00000t7j4Z,Cc1nc(CN(Cc2cc(Cl)cs2)C[C@H]2CCCC[C@H]2O)nn1C,6.419940154871499,0.2203463,Low
H24P010,ZINCo7000012JAMA,CO[C@H]1C[C@H](CC(=O)N[C@H](CO)C(=O)NC[C@](C)(O)CC(C)C)C1,6.4191879594449,0.20030084,Low
H25P400,ZINCpK000002tJpU,O=C(Nc1cc(Cl)c(Cl)cn1)c1nnn(-c2ccccc2)c1C1CC1,6.418563919488121,0.2720429,Low
H24P290,ZINCoz00000IZAZi,CC1=CCS[C@H]1C(=O)N[C@@](C)(c1cn(C[Si](C)(C)C)nn1)C1CC1,6.418535747733415,0.2026784,Low
H25P100,ZINCpg000015Ik6N,Cc1cc(C(=O)N[C@H](CCF)C(=O)N[C@@H]2CCCN(C)C2=O)c(C)o1,6.418383406207332,0.24323463,Low
H20P310,ZINCkB00000amnad,CN1CCC[C@@H](N=c2[nH]c3c(F)cc(Cl)cc3s2)C1=O,6.418103823003504,0.21319787,Low
H25P170,ZINCpn00000KgV4o,Cn1cnc(C(=O)N2C[C@@H]3C[C@H]2C[C@H]3CNC(=O)[C@H]2CC=CCC2)c1,6.417759579440807,0.21653669,Low
H25P230,ZINCpt00000ebFEh,Cc1ccccc1-c1noc(CN2CC[C@@H]3CCN(C)C(=O)[C@H]3C2)n1,6.416992649318178,0.26567087,Low
H22P360,ZINCmG00000b65on,Cn1cnc(-c2ccc(Cl)cc2)c1CN(CCC#N)C1CC1,6.4167171814533495,0.24746592,Low
H25P090,ZINCpf00000d4NIN,Cc1cc(C(=O)N[C@@H]2CCCN(C(=O)[C@H](F)C(C)(C)O)[C@H]2C)nn1C,6.416255014264964,0.2470974,Low
H24P060,ZINCoc0000062ePi,Cc1cc(C(=O)N2CC(CO)(NC(=O)C[C@H]3CC3(Cl)Cl)C2)nn1C,6.416047050889872,0.22289844,Low
H20P240,ZINCku000000FWNd,CC(C)(C)N1CC[C@@H](NCc2ccc(F)cc2F)C1=O,6.415990878824463,0.2732584,Low
H25P300,ZINCpA00000t947B,Cn1cc(Cl)cc1C(=O)NC[C@@H](F)CNC(=O)C[C@H]1CCC(C)(C)C1,6.415486579894296,0.26081726,Low
H25P300,ZINCpA00000t947A,Cn1cc(Cl)cc1C(=O)NC[C@@H](F)CNC(=O)C[C@@H]1CCC(C)(C)C1,6.415486579894296,0.26081726,Low
H25P100,ZINCpg00000enbXy,Cn1nc([N+](=O)[O-])cc1C(=O)NC1CN(C(=O)C[C@@H]2C=CCCC2)C1,6.415060719099319,0.2689057,Low
H25P130,ZINCpj00000SHj9l,C=C=C[C@@H](C)C(=O)N1CC[C@@](CF)(NC(=O)Cc2cc(C)n(C)n2)C1,6.414973926718786,0.21168694,Low
H25P280,ZINCpy00000fZP5p,CS(=O)(=O)Cc1nc(-c2cc(Cl)c(Br)cn2)n(C[C@@H]2CCCCO2)n1,6.414839885774469,0.28430018,Low
H25P380,ZINCpI00000FKwb2,C[C@H](CN(Cc1cncs1)Cc1cccc2nnn(C)c12)C1CCC1,6.414552317861879,0.24328732,Low
H22P010,ZINCm7000000kOJ2,Cn1nnc2cc(-c3nc(-c4c[nH]c(=O)cn4)no3)cnc21,6.41400252334008,0.23023124,Low
H23P360,ZINCnG00000sRej0,Cc1c(C(=O)N(Cc2ccc(Cl)cc2)C[C@@H]2C[C@@H]2C)ncn1C,6.4139324133333275,0.26624185,Low
H24P150,ZINCol000005M6pb,Cc1nnc2cc(N3CC[C@H](C)[C@H](NC(=O)CCF)[C@H]3C)ncn12,6.413886486546879,0.23335025,Low
H24P270,ZINCox00000B87IP,COc1ccc(Br)c(F)c1COC(=O)c1nccn2c(C)nnc12,6.413787776132584,0.28725672,Low
H25P010,ZINCp700000ov0Ak,C=C[C@@](C)(O)CC(=O)N1CC(C2(NC(=O)c3cc(O)n(C)n3)CC2)C1,6.413677912536374,0.20559983,Low
H25P160,ZINCpm00001YFwBK,CCCCOCn1cc([C@@H](CC(C)C)NC(=O)[C@@](C)(O)COC)nn1,6.413219709474661,0.21854207,Low
H25P220,ZINCps00000mdN1z,COC1(C(=O)N[C@@H](C)Cn2cc(-c3ncc(Cl)cc3F)nn2)CCC1,6.41299972324035,0.24681222,Low
H25P060,ZINCpc00000SOOPA,COc1ncc(CN2[C@@H](C)CC[C@H]2C(=O)NCC2(O)COC2)cc1C,6.412890272441731,0.2509709,Low
H25P140,ZINCpk00000jqiBy,CC=CC=CC(=O)N1CC(N(C)C(=O)c2cccn3c(C)nnc23)C1,6.412781453895153,0.24082461,Low
H25P090,ZINCpf000015IcaR,Cc1cc(CC(=O)NC2(CC(=O)NCCCC(C)(C)O)CC2)nn1C,6.41253300218433,0.24240837,Low
H24P180,ZINCoo000007TMDJ,COCc1ccc(C(=O)NC2CN(C(=O)C3CC=CC3)C2)cc1F,6.412367435312491,0.29902476,Low
H25P110,ZINCph00000MJQvf,Cc1scc(C(=O)N2CC[C@](CO)(NC(=O)CN3CC[C@H]3C)C2)c1C,6.412208000469941,0.20483594,Low
H25P260,ZINCpw00000QmTzT,C=CCn1nnnc1[C@@H](N[C@H]1CCC2(CC2)C1)c1c(Br)c(C)nn1C,6.411982012427412,0.17688516,Low
H25P390,ZINCpJ00000sXG6c,CCCn1nnnc1[C@H](CCC(C)C)Nc1cccc(C(C)(C)O)c1,6.411393915892247,0.2550872,Low
H24P330,ZINCoD00000t7fvJ,Cc1ncc(CN(C[C@H]2C=CCC2)C(=O)c2cc(Cl)cn2C)n1C,6.411365446332663,0.24894162,Low
H24P180,ZINCoo00000t5mEQ,Cc1cc(F)sc1C(=O)N1CC[C@H]2C[C@]21C(=O)N[C@H]1CC[C@H](O)C1,6.411197202592458,0.24236774,Low
H25P130,ZINCpj00000y7MxN,Cn1cc([C@@H]2OCC[C@@H]2NC(=O)c2cc(Cl)cc([N+](=O)[O-])c2O)nn1,6.41090448846378,0.3110459,High
H24P190,ZINCop00000si7NB,Cn1[nH]c(=NC(=O)c2coc(CS(C)(=O)=O)n2)c2cc(I)ccc21,6.410170773831497,0.19920522,Low
H23P230,ZINCnt00000DI93d,Cc1cccc(O)c1C(=O)NNC(=O)c1cc(Br)cc(F)c1O,6.40992555441093,0.23591106,Low
H22P220,ZINCms00000bhLd6,CCc1oc(C(=O)N[C@@H]2CC[C@H]2NC(=O)C2(Cl)CC2)cc1C,6.40988449096115,0.24583063,Low
H25P010,ZINCp7000015JRjN,CCC[C@H](C)CN(C)C(=O)[C@@H](NC(=O)c1nnn(C)c1N)C(C)(C)O,6.409130849690833,0.20230253,Low
H25P260,ZINCpw00000wrWnU,Cc1nnc(N2CCN(c3ncns3)CC2)n1-c1ccc(Br)cc1F,6.409081973694184,0.24041048,Low
H25P000,ZINCp6000015ISs2,Cc1scnc1C(=O)N[C@H](C(=O)N(C)[C@@H](C(N)=O)C1CC1)C(C)(C)O,6.409054950765206,0.19744691,Low
H24P280,ZINCoy00000t7J4Z,CCc1cc(C)cc([C@@H](C(=O)NC)N2CCC(C)(CCO)CC2)c1,6.408953710319927,0.23427634,Low
H25P260,ZINCpw000002GRzU,CO[C@H](C(=O)Nc1cc(Cl)nn2c(C)nnc12)c1cc(F)cc(F)c1,6.408860753462759,0.32750216,High
H23P340,ZINCnE000001MvVc,C[C@@H](NC(=O)[C@@H]1CCCc2nnn(C)c21)c1ccc(Cl)cc1Cl,6.408431829190343,0.25861487,Low
H24P200,ZINCoq000005h706,CC(=O)CCN=C(NCc1cc(Cl)cn1C)NC[C@@H]1CC=CCO1,6.40824058306667,0.23340774,Low
H23P260,ZINCnw00000mxxjO,C[C@H](N[C@H]1CCN(c2ccc(Cl)cc2)C1=O)c1nnc(Br)n1C,6.406933628848577,0.27812156,Low
H24P300,ZINCoA00000t7dHN,Cc1nc(C)c(F)c(=N[C@@H](C)[C@H](C)NC(=O)CC2CCSCC2)[nH]1,6.406872252527032,0.20496683,Low
H25P050,ZINCpb000027XeH1,Cc1nn(C)c2cc(C(=O)NC[C@H]3C[C@H]3NS(=O)(=O)C(F)F)cnc12,6.406861417674106,0.25896353,Low
H25P290,ZINCpz00000O7RuL,CCOCC(=O)N1C[C@@H](C)C[C@@H](Nc2nc(C)nc3sc(C)cc23)C1,6.406850484585882,0.2203823,Low
H23P140,ZINCnk00000I6HYk,COC(=O)c1ccn(CCNc2nccn3c(C)nnc23)c1C,6.406100415286586,0.32348606,High
H25P240,ZINCpu000002D0PY,Cc1ncc(C)c(=NC[C@](C)(NC(=O)[C@H](F)[C@@H]2CCOC2)C(C)C)[nH]1,6.406020667317526,0.25483164,Low
H25P210,ZINCpr00000mdIPe,COc1ccc(-n2cc([C@@H](C)NC(=O)[C@@H]3CC[C@H]3C#N)nn2)cc1F,6.406008361312073,0.24777389,Low
H25P190,ZINCpp00000KfMNW,Cc1ccc(C)c(C(=O)NC[C@H]2C[C@H]2NC(=O)[C@@H]2C[C@H]2C(C)(C)O)c1,6.405793667710855,0.24382868,Low
H24P140,ZINCok00000RuKJj,Cc1nnc2cc(C(=O)NS(=O)(=O)Cc3ccc(Br)nc3)ccn12,6.405599529069069,0.2541278,Low
H25P330,ZINCpD00000vKaXu,C[C@@](O)(CCCO)Cn1ccnc1-c1ccc(F)c(-c2ccns2)c1,6.405259668723493,0.27565852,Low
H25P390,ZINCpJ00000sTW9n,Cc1ccc(CCN=c2[nH]ccc(=N[C@H]3CCOC[C@H]3C)[nH]2)cc1Cl,6.404929241571786,0.22692144,Low
H25P390,ZINCpJ00000FIEjt,CC(C)Cn1nnnc1[C@@H](NCC(C)(C)C(F)F)c1ccc(Cl)cc1,6.404763694607925,0.22611189,Low
H24P220,ZINCos00000t21fz,FCCCn1nnnc1[C@H]([C@@H]1CC=CCC1)N1CCO[C@H]2CC[C@H]21,6.404535114801019,0.18013361,Low
H24P090,ZINCof00000y1Kmi,C=C[C@](C)(O)C(=O)NC[C@@H]1C[C@@H](O)CN1C(=O)c1ccc(Cl)cc1,6.404219595283541,0.23550312,Low
H25P160,ZINCpm00000plPnu,Cc1ccc(Cl)cc1C(=O)NC[C@@H]1C[C@H]1NC(=O)c1nc(C)n(C)n1,6.403926229672498,0.27107513,Low
H25P140,ZINCpk00000SMot7,COc1cc([C@@H]2C[C@H]2N[C@@H](c2csnn2)c2nnnn2C)ccc1F,6.403508838700289,0.23392448,Low
H25P200,ZINCpq0000050bQ9,CCc1cc(N2[C@H]3CC[C@H]2[C@H](CNC(=O)COC(F)F)C3)nc(C)n1,6.403457545545132,0.22480993,Low
H23P000,ZINCn600001yIll7,COC(=O)C(=O)NNC(=O)[C@@H]1CCN(c2ccc(Cl)cc2)C1=O,6.403331906021979,0.27900377,Low
H23P090,ZINCnf00000K81e4,CC(C)(O)CCNC(=O)[C@@H]1CCN1Cc1cc2n(n1)CCSC2,6.403222100702189,0.22324784,Low
H24M000,ZINCo500000HLrA4,Cn1ccc(C(=O)N2CC[C@](CO)(C(=O)N[C@@H]3C[C@@H]3F)C2)cc1=O,6.403122193400199,0.2444475,Low
H24P280,ZINCoy00000t7vyT,Cc1nnc(CN(Cc2cc(Cl)n(C)n2)C[C@H]2C=CCCC2)n1C,6.4025035893885835,0.21901488,Low
H24P330,ZINCoD00000t7j4Y,Cc1nc(CN(Cc2cc(Cl)cs2)C[C@@](C)(O)C2CCC2)nn1C,6.402483246446938,0.2163343,Low
H25P190,ZINCpp00001BKCyK,Cc1cnsc1[C@@H](N[C@@H]1CCOC1)c1nnnn1Cc1ccccc1,6.402221539244254,0.31611714,High
H25P310,ZINCpB0000016o6N,Cn1cc(N2CC[C@H](N[C@@H]3CC[C@H](c4ccc(Cl)cc4)C3)C2=O)cn1,6.4021183233050225,0.3234671,High
H25P080,ZINCpe000015IilK,Cc1cc(C(=O)NC2(CC(=O)NCC3=CCN(C)CC3)CC2)cnn1,6.402087761554713,0.20693454,Low
H25P160,ZINCpm00000y7yoa,C[C@H](CO)Cn1nc(CS(C)(=O)=O)nc1-c1cc(F)c(F)c(F)c1F,6.401588185330975,0.23383996,Low
H25P020,ZINCp8000027XeGL,Cc1nnc2n1CCN(CCOCc1cn([C@@H]3CCC[C@H]3O)nn1)C2,6.401585142416608,0.22249892,Low
H25P270,ZINCpx000010WFDl,Cc1ccc(Br)c(CS(=O)(=O)N2CC[C@H]3OCC(F)(F)CO[C@H]3C2)c1,6.40140035416294,0.2575513,Low
H25P270,ZINCpx00000uhn9f,CCC(=O)NC[C@@H]1C[C@@H]2C[C@H]1CN2C(=O)c1cc(C(C)(C)C)ccn1,6.401359017306138,0.23040572,Low
H25P150,ZINCpl00001BKOoh,Cc1nnccc1C(=O)N1C[C@@H](O)C[C@@H]1CNC(=O)c1cc(Cl)cs1,6.401262325485951,0.24606237,Low
H24P320,ZINCoC00000t6WJk,Cc1c[nH]c(C(=O)N(Cc2cccn2C)C[C@H]2CCC(C)(C)O2)c1,6.400665834881364,0.24883549,Low
H18P150,ZINCil00000f6Xai,Cc1nnc2c(C(=O)OC[C@@H]3C[C@@H]3F)cccn12,6.40062876888058,0.27414474,Low
H23P260,ZINCnw00000EWkOV,CC[C@@H](C#N)CN(Cc1ccc(Cl)cc1)C(=O)c1cn(C)nn1,6.400537569688949,0.2742656,Low
H24P060,ZINCoc00000HOEtl,CC[C@@H]1CN(C(=O)C2(NC(=O)c3cn(C)c(C)n3)CCC2)C[C@H]1O,6.400526062244551,0.23176122,Low
H25P030,ZINCp9000015O1BS,COCCCNC(=O)[C@@H](c1nnc(C)n1C)N1CC[C@H](OC)[C@H](F)C1,6.400338559708821,0.28991336,Low
H25P330,ZINCpD000001S2sI,Cc1nc(C(=O)N[C@@H](C)CC[C@@H]2CCCO2)nn1-c1ccc(Cl)cc1,6.400331016516841,0.28101894,Low
H25P190,ZINCpp00000SFNLY,CC(C)c1cccc([C@H](C(=O)N[C@H]2CCOC2)N2CC=C[C@H](O)C2)c1,6.400023687680402,0.3194614,High
H23P080,ZINCne00000I6mzW,Cc1[nH]c(C(=O)NC[C@](C)(O)C2CCN(C)CC2)cc1C(=O)O,6.399740114226807,0.26389605,Low
H24P180,ZINCoo000007vPSl,C=C[C@@](C)(O)C(=O)N1C[C@H]2[C@H](Nc3nc(C)nc4sccc34)[C@H]2C1,6.399317717259817,0.32214433,High
H25P120,ZINCpi00000y8gOn,O=C(N[C@@H]1C[C@H](NC(=O)C2(Cl)CC2)C12CCC2)c1cc2n(n1)CCO2,6.399046464435064,0.22771302,Low
H24M000,ZINCo500000HMjrS,CN(C(=O)[C@@H](NC(=O)CCc1cn[nH]c1)C(C)(C)O)[C@@H]1CCOC1,6.3988835356021205,0.25200763,Low
H24P110,ZINCoh00000sGaYO,C=C=C[C@@H](C)C(=O)N1CC(CF)(NC(=O)c2cnc(O)c(F)c2)C1,6.398696622144948,0.21507855,Low
H24P210,ZINCor00000GHto4,Cc1nc2ccccc2cc1N[C@@]1(c2nnnn2C)CCO[C@H]1C,6.398606747149106,0.2377636,Low
H25P250,ZINCpv00000xCso0,Cc1cc(F)sc1C(=O)NC1(C(=O)N[C@@H](C2CC2)C(C)(C)O)CCC1,6.398248483833969,0.20375438,Low
H24P340,ZINCoE000002ON5E,COCc1cc([N+](=O)[O-])ccc1N1CC[C@H](c2cnccc2C)C1,6.397760701546066,0.24068137,Low
H25P270,ZINCpx00000xCZWf,Cc1nn(C)c2c(NC3CC(C)(C)C3)nc(=N[C@H]3COC[C@H]3C)[nH]c12,6.39709412245801,0.23496322,Low
H25P080,ZINCpe000027X8CA,Cc1cnc(CN(C)c2nc(=N)[nH]c(=N[C@H]3C[C@H](CN(C)C)C3)[nH]2)[nH]1,6.396750594109214,0.17483935,Low
H24M000,ZINCo500000HFHOF,Cc1cc(C(=O)N(CCO)CCC(=O)N[C@H]2CCN(C)C2=O)co1,6.395588883838489,0.25214943,Low
H24P070,ZINCod00000HRmH9,CCNCCn1cc(CN[C@@H](CO)[C@@H](O)c2ccc(Cl)cc2)nn1,6.39489602108549,0.27008834,Low
H25P060,ZINCpc000027YQb1,COc1cc(C(=O)N[C@@H](C(=O)N(C)[C@H]2C[C@@H](OC)C2)C(C)(C)O)sn1,6.394454244540331,0.21251753,Low
H25M000,ZINCp500000kX6bg,Cc1cc(CC(=O)N[C@H]2C[C@@H]2CNC(=O)c2cn(C)c(=O)n2C)no1,6.394165563331041,0.24084167,Low
H25P140,ZINCpk00001BKCyq,Cc1cnsc1[C@@H](c1nnnn1C(C)(C)C)N(C)[C@H]1CCN(C)C1=O,6.392812882566884,0.20638427,Low
H25P110,ZINCph00000F1RKn,Cc1nnc(CC(=O)N2CC[C@@H](NC(=O)c3cc(F)c[nH]3)C[C@@H]2C)o1,6.392635073100338,0.26023516,Low
H25P080,ZINCpe000015Ks9o,C#C[C@@H]1CCN1C(=O)C1(NC(=O)CCc2cn(C)cn2)CC(F)(F)C1,6.392524497385107,0.22560501,Low
H23P080,ZINCne00000RNbah,CNC(=O)COc1cc(CN2[C@@H](C)C[C@H]2C(=O)O)ccc1OC,6.392437820670223,0.26895276,Low
H25P260,ZINCpw000006ynm9,CC1=N[C@@H](C(=O)N[C@H](C)CCCCNC(=O)c2cc(Cl)cn2C)CS1,6.392165649728774,0.25160357,Low
H25P250,ZINCpv00000xC0mH,c1cnc2c(=NCc3nncn3C3CC3)[nH]c(=NC3CCC3)[nH]c2c1,6.392099733337627,0.20201154,Low
H23P290,ZINCnz00000fZQHw,Cc1cnc(CN2[C@H](C(=O)N=c3cc(Br)[nH][nH]3)[C@H]3CC[C@@H]2C3)s1,6.392077134783725,0.20087871,Low
H25P070,ZINCpd000027X8D8,Cc1cnc(CN(CCCCCCO)C(=O)c2cn(CCO)nn2)o1,6.391973535708186,0.1991885,Low
H25M000,ZINCp500000VVMeH,Cc1nc(C(=O)N[C@]2(CO)CCN(C(=O)[C@H]3CC=CCO3)C2)cn1C,6.391734826743068,0.22376914,Low
H25P270,ZINCpx00000xCZWw,Cc1nn(C)c2c(NCC3(C)CCC3)nc(=N[C@@H]3COC[C@H]3C)[nH]c12,6.39169168391859,0.19575226,Low
H24P310,ZINCoB00000IZDGP,Cc1scnc1[C@H](c1nnnn1C)N1CCCc2ccc(Cl)cc21,6.391640239596619,0.22905128,Low
H24P150,ZINCol000005M6rh,Cc1nnc2cc(N3CC[C@H]([C@H](C)NC(=O)CC4CC4)C3)ncn12,6.3914643311298835,0.2555705,Low
H23P230,ZINCnt00000hBXwE,CC(C)c1nnc2n1CCN(C(=O)c1cc(Cl)cnc1O)[C@H]2C,6.391455268681307,0.23161045,Low
H24P150,ZINCol000005M6ss,Cc1nnc2cc(N3C[C@H](C)[C@H](NC(=O)[C@@H]4C[C@]4(C)Br)C3)ncn12,6.391052288941069,0.21319588,Low
H25P240,ZINCpu00000j2TcY,COCc1cn(CC2(CNC(=O)c3cc4sc(C)cc4[nH]3)CC2)nn1,6.39068264824933,0.24315481,Low
H24P240,ZINCou00000B8chg,COC(=O)C[C@H]1C[C@H]2C[C@@H]1CN2c1ccc([N+](=O)[O-])cc1[C@H](C)O,6.390672214709228,0.23877116,Low
H24P320,ZINCoC00000IZAZk,CC1=CCS[C@H]1C(=O)NC(C)(C)Cc1cn(C2CCCCC2)nn1,6.390550123363414,0.21651325,Low
H21P260,ZINClw00000gjew3,Cn1c(Cl)cnc1CN1C[C@H](c2ccc(Cl)cc2)[C@@H](O)C1,6.390473994917985,0.23745413,Low
H25P340,ZINCpE00000mfvyz,CCOc1cc(C)nc(N[C@H]2C[C@H]2C(=O)Nc2cc(Cl)cc(Br)n2)n1,6.390321187612934,0.22662401,Low
H23P020,ZINCn800000fGEMY,Cc1cc(-n2nc(CS(C)(=O)=O)nc2[C@@H](O)[C@@H](C)O)cc(C)n1,6.390306957314554,0.21661039,Low
H24P070,ZINCod00000HLQZ2,Cc1coc([C@H](N[C@H]2CCn3c(C)nnc3C2)c2nnnn2C)c1,6.390123069594146,0.21365444,Low
H25P330,ZINCpD00000ow0nf,C=C[C@@H](C)n1nc([C@@H]2CCCO2)nc1-c1ccc2c(c1)nnn2CC,6.390064110556358,0.253501,Low
H24P100,ZINCog00000zTxQg,Cc1nc2cnn(C)c2cc1-c1nc(CS(C)(=O)=O)nn1CCF,6.390038902987227,0.22733167,Low
H24P070,ZINCod000000Rw9w,Cc1cc(-n2cncn2)ccc1C(=O)NC1CN(CC(C)(C)O)C1,6.389837470537331,0.28636745,Low
H25P260,ZINCpw00000PFRfK,Cc1c(C(=O)N[C@@H]2CCCC23CC(O)C3)nnn1-c1ccccc1Cl,6.389660338358649,0.26901492,Low
H24P190,ZINCop00000si7ME,Cn1nc(S(=O)(=O)N2CC[C@@H](c3ccc(Cl)cc3)C2)cc1C(=O)O,6.389130471129839,0.30510572,High
H24M000,ZINCo500000HGd6U,Cc1nn[nH]c1C(=O)N[C@@H](C)CCC(=O)N1CCN(C)C(=O)[C@H]1C,6.3884126278177185,0.21560764,Low
H25P100,ZINCpg000027YJ6X,CN=c1[nH]c(=NCCn2nc(C)cc2C)[nH]c(=NC2CC(CO)C2)[nH]1,6.388412163927029,0.19264336,Low
H24P020,ZINCo800000sOb1P,Cc1nscc1C(=O)NCC1(NC(=O)C[C@@H]2C=NN(C)C2=O)CC1,6.388227868133587,0.2203722,Low
H24P070,ZINCod00000BSW89,Cc1nccn1CCCC(=O)N(CCNC(=O)C1CC1)C[C@@H](C)O,6.388138605301703,0.27081317,Low
H24P150,ZINCol00000sGJje,C=C[C@@](C)(O)c1cn(C[C@H]2C[C@H](NC(=O)c3cc(Cl)no3)C2)nn1,6.387750339477573,0.25116855,Low
H24P160,ZINCom00000llstk,COC(=O)[C@H]1CCCN(C(=O)c2cccc(CS(C)(=O)=O)c2)[C@H]1C,6.387567002912608,0.29933003,Low
H24P230,ZINCot000009WhtZ,Cc1cc(N)ccc1C(=O)N1CC[C@H](NC(=O)c2scnc2Cl)C1,6.387461728426575,0.29769504,Low
H25P250,ZINCpv00000wrWnM,Cc1nncn1-c1ccc(C(=O)N[C@H]2COc3cc(Br)cnc32)cc1,6.3870336173444935,0.26469988,Low
H25P090,ZINCpf00000fSJsB,COc1ccccc1[C@H](NC(=O)c1cnc2c(c1)nnn2C)C(=O)O,6.386099598856525,0.29966873,Low
H24P040,ZINCoa00000u0gBh,COC[C@@H](C)C(=O)NC1(C)CC(NC(=O)c2ccn(C)c(=O)c2)C1,6.38543137417802,0.28116703,Low
H24P280,ZINCoy00000IZzdm,Cc1ccc(-n2cc([C@@H](C)NC(=O)[C@@H]3CO[C@@H](C)C3)nn2)cc1Cl,6.385219401051062,0.2684157,Low
H24P100,ZINCog00000BLR7W,Cc1nnc2c(C(=O)OCC(=O)N3C[C@H](C)C[C@@H](C)C3)nccn12,6.3850426123425175,0.2876022,Low
H25P090,ZINCpf000015IHMA,Cc1nc(NCCCS(N)(=O)=O)cc(N[C@@H]2C[C@H](C)N(C3CC3)C2)n1,6.385022746616869,0.23003192,Low
H25P210,ZINCpr00000iFQxd,COC1(C(=O)NC2CCN(C(=O)c3cc(Br)cc(F)c3O)CC2)CC1,6.384897312829591,0.24342167,Low
H24P140,ZINCok000004PrAc,C[C@@H]1CN(c2cc3nncn3cn2)CC[C@@H]1CNC(=O)C1(Cl)CC1,6.384018942358138,0.232654,Low
H25P140,ZINCpk00000SLQgb,CN1CC[C@H](CC(=O)NC2(C(=O)NCCCC(F)F)CCCC2)C1=O,6.383929381031078,0.21436968,Low
H22P130,ZINCmj00000uDxBc,Cc1cc(CNC(=O)NCC[C@@H]2CCN(C)C2=O)cnc1C,6.383811709852776,0.2529631,Low
H25P200,ZINCpq00000fliZf,C=CCCn1c(C[C@H](C)SC)nnc1N1C[C@@H]2C[C@H](C1)CS(=O)(=O)C2,6.383701333935083,0.1622363,Low
H25P150,ZINCpl00000SLKZn,CCS[C@@H](C)C(=O)N[C@@H](CC1CC1)C(=O)NCCCn1cnnc1C,6.383381067830171,0.2660614,Low
H25P330,ZINCpD00000oek5J,COC(=O)c1cnn(C2CCN([C@H](C)c3ccc(Br)cc3F)CC2)n1,6.3831461258280635,0.25279844,Low
H22P230,ZINCmt000005ulOP,CS(=O)(=O)Cc1nc(-c2ccsc2Cl)n(C[C@@H]2CCCO2)n1,6.382960024647629,0.27712902,Low
H24M100,ZINCo40000168mgd,Cn1ccc(C(=O)NC2CC(C)(C(=O)NC[C@H](O)CO)C2)cc1=O,6.382717914819539,0.2823109,Low
H22P220,ZINCms00000adY8u,O=C(NC1CN(C(=O)[C@H]2CCSC2)C1)c1ccc(Br)cc1F,6.382499427804408,0.282952,Low
H24P270,ZINCox00000pfUq8,CN(C[C@@H]1CCC[C@@H]2C[C@@H]21)[C@H](c1cncc(Cl)c1)c1nnnn1C,6.382466739573351,0.18572727,Low
H25P260,ZINCpw00000xJ6gM,Cn1nnnc1[C@H](NCc1ccc(Br)cc1F)c1ccnc(F)c1F,6.382308567018612,0.20120955,Low
H24P270,ZINCox00000ph5T6,CSC1(CNc2cc(N3CCN(C4CC4)[C@H](C)C3)nc(C)n2)CC1,6.3822042227378315,0.19462918,Low
H23P360,ZINCnG00000sReiZ,Cc1c(C(=O)N(Cc2ccc(Cl)cc2)C[C@H]2C[C@@H]2Cl)ncn1C,6.382044765878696,0.26624185,Low
H25P100,ZINCpg000015Icb4,Cc1cc(CC(=O)N[C@]2(CF)CCN(C(=O)[C@H]3CCSC3)C2)nn1C,6.3820314343182725,0.21260905,Low
H25P280,ZINCpy00000xJ6hu,Cn1nnnc1[C@H](NCc1ccc(Cl)cc1)c1ccc([Si](C)(C)C)o1,6.3818217510431285,0.24078238,Low
H25P240,ZINCpu00000yMy6U,C[C@H](N)Cn1cc(-c2cc(Cl)cc(C(=O)NC3CC(F)(F)C3)c2)nn1,6.381102781106145,0.32381958,High
H24P230,ZINCot000009M5eY,CS[C@H](C)Cc1nnc(N2C[C@@]3(C)COC[C@@]3(C)C2)n1CCC#N,6.380896437889445,0.16394408,Low
